factset_model_code,fund_legal_name,mandate_code,sales_charge_code,saa_taa
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","25414","TAA"
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","25614","TAA"
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","27014","TAA"
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","28014","TAA"
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","29014","TAA"
"70I30E_P","Tactical Asset Allocation Conservative Pool","25014","9939","TAA"
"70I30E_P","U.S. Equity Managed Pool","25006","25006","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","25206","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","25406","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","25606","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","27006","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","28006","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","29006","SAA"
"70I30E_P","U.S. Equity Managed Pool","25006","9047","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","13617","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","25005","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","25205","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","25405","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","25605","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","26005","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","26205","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","26405","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","26605","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","27005","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","27505","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","28005","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","28505","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","29005","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","29505","SAA"
"80I20E_C","Canadian Equity Managed Class","25004","9046","SAA"
"80I20E_C","Fixed Income Managed Class","25000","13620","SAA"
"80I20E_C","Fixed Income Managed Class","25000","25001","SAA"
"80I20E_C","Fixed Income Managed Class","25000","25201","SAA"
"80I20E_C","Fixed Income Managed Class","25000","25401","SAA"
"80I20E_C","Fixed Income Managed Class","25000","25601","SAA"
"80I20E_C","Fixed Income Managed Class","25000","26001","SAA"
"80I20E_C","Fixed Income Managed Class","25000","26201","SAA"
"80I20E_C","Fixed Income Managed Class","25000","26401","SAA"
"80I20E_C","Fixed Income Managed Class","25000","26601","SAA"
"80I20E_C","Fixed Income Managed Class","25000","27001","SAA"
"80I20E_C","Fixed Income Managed Class","25000","27501","SAA"
"80I20E_C","Fixed Income Managed Class","25000","28001","SAA"
"80I20E_C","Fixed Income Managed Class","25000","28501","SAA"
"80I20E_C","Fixed Income Managed Class","25000","29001","SAA"
"80I20E_C","Fixed Income Managed Class","25000","29501","SAA"
"80I20E_C","Fixed Income Managed Class","25000","9084","SAA"
"80I20E_C","International Equity Managed Class","25008","13619","SAA"
"80I20E_C","International Equity Managed Class","25008","25009","SAA"
"80I20E_C","International Equity Managed Class","25008","25209","SAA"
"80I20E_C","International Equity Managed Class","25008","25409","SAA"
"80I20E_C","International Equity Managed Class","25008","25609","SAA"
"80I20E_C","International Equity Managed Class","25008","26009","SAA"
"80I20E_C","International Equity Managed Class","25008","26209","SAA"
"80I20E_C","International Equity Managed Class","25008","26409","SAA"
"80I20E_C","International Equity Managed Class","25008","26609","SAA"
"80I20E_C","International Equity Managed Class","25008","27009","SAA"
"80I20E_C","International Equity Managed Class","25008","27509","SAA"
"80I20E_C","International Equity Managed Class","25008","28009","SAA"
"80I20E_C","International Equity Managed Class","25008","28509","SAA"
"80I20E_C","International Equity Managed Class","25008","29009","SAA"
"80I20E_C","International Equity Managed Class","25008","29509","SAA"
"80I20E_C","International Equity Managed Class","25008","9082","SAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","13609","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","25013","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","25213","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","25413","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","25613","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","26013","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","26213","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","26413","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","26613","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","27013","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","27513","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","28013","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","28513","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","29013","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","29513","TAA"
"80I20E_C","Tactical Asset Allocation Conservative Income Class","25012","9938","TAA"
"80I20E_C","U.S. Equity Managed Class","25006","13618","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","25007","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","25207","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","25407","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","25607","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","26007","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","26207","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","26407","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","26607","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","27007","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","27507","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","28007","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","28507","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","29007","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","29507","SAA"
"80I20E_C","U.S. Equity Managed Class","25006","9048","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","25004","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","25204","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","25404","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","25604","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","27004","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","28004","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","29004","SAA"
"80I20E_P","Canadian Equity Managed Pool","25004","9081","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","25000","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","25200","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","25400","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","25600","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","27000","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","28000","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","29000","SAA"
"80I20E_P","Fixed Income Managed Pool","25000","9083","SAA"
"80I20E_P","International Equity Managed Pool","25008","25008","SAA"
"80I20E_P","International Equity Managed Pool","25008","25208","SAA"
"80I20E_P","International Equity Managed Pool","25008","25408","SAA"
"80I20E_P","International Equity Managed Pool","25008","25608","SAA"
"80I20E_P","International Equity Managed Pool","25008","27008","SAA"
"80I20E_P","International Equity Managed Pool","25008","28008","SAA"
"80I20E_P","International Equity Managed Pool","25008","29008","SAA"
"80I20E_P","International Equity Managed Pool","25008","9049","SAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","25012","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","25212","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","25412","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","25612","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","27012","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","28012","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","29012","TAA"
"80I20E_P","Tactical Asset Allocation Conservative Income Pool","25012","9937","TAA"
"80I20E_P","U.S. Equity Managed Pool","25006","25006","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","25206","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","25406","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","25606","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","27006","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","28006","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","29006","SAA"
"80I20E_P","U.S. Equity Managed Pool","25006","9047","SAA"
